region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
Europe & Central Asia,2017.0,95.530985,95.25250944444444,17.350513513513516,98.71045454545455,20450.722222222223,20760.0,0.6104239960511525,0.9014906624952951,0.7516419967015581,24.0159507078283,22.366822018342862,23.223862423616286,88.04216856115006,91.12521698895623,89.5358642129337,32.91914653778077,31.884952863057475,32.45055156283909,29.3865008605154,28.064755640531843,28.77161849172493,72.60128121627005,76.8716657538163,74.67370665700813,1.7859189189189189,80.8754054054054,75.48502702702703,61.80437837837838,123.46005405405405,98.42973327636719,98.28405944824219,84.96068409511021,99.12817444444444,99.19318666666666,0.759275172413793,0.9172934482758621,111.22203898429869,91.29825428571428,110.80220556259157,90.75813928571428,71.43812336641201,56.89915258744184,50.138243714285714,48.64284757575758,65.72455554538304,42.29320909090909,89.53964151351352,80.40345664864866,98.48693084716798,98.37537384033205,2010.0,0.5401149999999996
Europe & Central Asia,2018.0,93.83537666666666,93.93973666666666,17.10975675675676,98.9395,23019.0,23766.58823529412,0.7541471464293344,1.26585572532245,1.0046285625015,23.624238550662984,23.147101283073418,23.41555881500245,86.43761613633896,89.29785664876303,87.81630579630533,38.868505954742425,38.901934027671814,38.89512181282043,36.268748919169106,37.79821586608888,37.034183078342025,71.65026473999025,76.03719584147137,73.78687837388779,1.7896486486486487,81.01527027027028,75.61751351351352,61.936299999999996,123.80086666666666,96.66905975341797,96.22641838921442,84.95896123250326,99.53135,99.53553,0.23753444444444444,0.28408666666666665,111.05516815185557,90.166498,109.77703655467316,88.92337,75.32624118468341,60.33603766385248,48.95927777777777,48.07349875,65.91381543477378,40.60636875,89.68061408648649,80.65057156216216,97.42208671569824,94.9820671081543,2010.0,1.2431280000000016
Europe & Central Asia,2019.0,,,16.869,,10258.0,14909.333333333334,,,,,,,,,,,,,,,,,,,1.7824054054054053,81.05710810810811,75.72302702702703,70.07642105263157,143.1586842105263,,,89.84220275878907,,,0.02863,0.04642,97.44548204210079,,96.77930111355253,,50.27976446151733,39.226344394683835,49.69161,48.956,71.88125343322756,42.71463,89.82158665945946,80.89768647567567,93.65768241882324,90.91012382507324,2010.0,
Europe & Central Asia,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,
Latin America & Caribbean,1960.0,,,123.659296,,,,,,,,,,,,,,,,,,,,,,5.927440000000001,58.1922,54.640519999999995,253.7646,308.26456,,,,,,,,,,,,,,,,,,56.987092264000005,49.935899264,,,1960.0,
Latin America & Caribbean,1961.0,,,123.688608,,,,,,,,,,,,,,,,,,,,,,5.914159999999999,58.702,55.11112,248.04304,302.69684,,,,,,,,,,,,,,,,,,57.775693192,50.656728992,,,1960.0,
Latin America & Caribbean,1962.0,,,123.71791999999999,,,,,,,,,,,,,,,,,,,,,,5.88704,59.196000000000005,55.56348,242.32136,297.12904,,,,,,,,,,,,,,,,,,58.56429412000001,51.377558719999996,,,1960.0,
Latin America & Caribbean,1963.0,,,122.456384,,,,,,,,,,,,,,,,,,,,,,5.84412,59.67424,55.99816,237.94772,293.41528,,,,,,,,,,,,,,,,,,59.237340888,51.933913247999996,,,1960.0,
Latin America & Caribbean,1964.0,,,121.19484800000001,,,,,,,,,,,,,,,,,,,,,,5.78556,60.138999999999996,56.417,233.57384,289.70152,,,,,,,,,,,,,,,,,,59.910387656000005,52.490267776,,,1960.0,
Latin America & Caribbean,1965.0,,,119.933312,,,,,,,,,,,,,,,,,,,,,,5.712079999999999,60.594319999999996,56.8234,229.20008,285.98776000000004,,,,,,,,,,,,,,,,,,60.583434424,53.046622304,,,1960.0,
Latin America & Caribbean,1966.0,,,118.671776,,,,,,,,,,,,,,,,,,,,,,5.626,61.04436,57.22096,224.82628,282.27404,,,,,,,,,,,,,,,,,,61.256481192,53.602976832,,,1960.0,
Latin America & Caribbean,1967.0,,,117.41023999999999,,,,,,,,,,,,,,,,,,,,,,5.53116,61.493919999999996,57.61356,220.45248,278.56016,,,,,,,,,,,,,,,,,,61.929527959999994,54.159331359999996,,,1960.0,
Latin America & Caribbean,1968.0,,,116.364008,,,,,,,,,,,,,,,,,,,,,,5.431760000000001,61.946239999999996,58.00448,216.27612000000002,275.59716000000003,,,,,,,,,,,,,,,,,,62.62617488800001,54.695986264000005,,,1960.0,
Latin America & Caribbean,1969.0,,,115.317776,,,,,,,,,,,,,,,,,,,,,,5.330119999999999,62.403639999999996,58.39564,212.09968,272.63419999999996,,,,,,,,,,,,,,,,,,63.322821815999994,55.232641168,,,1960.0,
Latin America & Caribbean,1970.0,73.13458,75.64257571428571,114.271544,,121843.14285714286,111272.57142857143,,,,1.01813995838165,2.94565010070801,1.97546005249023,20.233112335205085,23.156929969787605,21.626534673902707,1.258047491312026,2.9402662813663474,2.3084322081671824,1.8999999761581399,3.85282492637634,2.84999996423721,4.36308491230011,5.714495182037355,7.56148354212442,5.22832,62.867,58.7878,207.92324,269.67128,56.96973391941615,56.7506310599191,80.2542702811105,60.0464075,58.281665,12.94282375,15.1910425,29.17563144365948,22.84085,28.70941646893819,24.809514999999998,5.277118868297998,8.530264377593996,47.63892214285714,48.78702538461538,48.71806362697057,50.67233538461539,64.01946874400001,55.769296071999996,,,1970.0,-1.9686649999999997
Latin America & Caribbean,1971.0,74.31285428571428,75.36612714285715,113.22531199999999,,195750.42857142858,188308.42857142858,,,,,,,9.04393517971039,11.968695163726826,9.608633518219,0.9806650206446654,2.195220112800601,1.6744466920693746,,,,1.54056000709534,3.07527995109558,3.3176951408386253,5.1274,63.336400000000005,59.1808,203.74676,266.70828,52.5574934217665,49.646004994710296,72.89895421808417,71.34356,75.34517166666667,13.615023636363638,15.771466363636364,34.20006984822891,24.445349999999994,34.13151252970976,22.594586666666668,5.004286058743792,7.901477980613704,48.576301052631585,48.61677111111111,47.46360921859741,48.72724105263158,64.716115672,56.30595097599999,,,1970.0,1.850763333333333
Latin America & Caribbean,1972.0,80.05433285714285,81.47343000000001,112.17908,,61167.28571428572,57338.0,,,,,,,12.04801988601685,18.47400045394895,15.159829616546599,2.071560025215145,4.5221449136734,3.243924975395205,,,,7.070245027542114,11.22259473800657,9.07681488990784,5.0268,63.808600000000006,59.57188,199.57028,263.74536,53.584919399685326,51.70322460598416,71.34622361924913,88.15710666666666,92.06725,13.470568,15.484497999999999,36.03117578169879,22.91018,35.55894991930793,21.7190325,5.6456213235855115,8.97982664903006,49.723573529411766,49.16112611111111,48.8396790822347,47.96919444444445,65.41276260000001,56.84260588,,,1970.0,1.1911475
Latin America & Caribbean,1973.0,83.77788857142858,83.83345571428572,111.088176,,41903.71428571428,41453.28571428572,,,,,,,10.87226057052613,12.146375179290791,11.505300283431986,2.95886993408203,4.027315139770505,3.4896849393844653,5.41773986816406,6.14659023284912,5.77936983108521,9.95403957366943,11.323390007019,10.6336297988892,4.92708,64.27996,59.959399999999995,195.99228,262.06260000000003,54.39234161376954,51.815509796142564,74.65408563613892,86.55605333333334,91.64533,11.119813333333333,12.951523333333334,40.150730311870596,27.346784999999997,38.56285470724106,25.6958,6.298224101463956,9.719010710716253,49.89418789473684,49.97366882352941,48.65545654296875,46.16063647058824,66.085265304,57.358534039999995,,,1970.0,1.6509850000000004
Latin America & Caribbean,1974.0,81.8403,83.76918800000001,109.997272,,96652.2,87063.2,,,,,,,9.49745512008665,11.34334516525268,10.40466976165771,1.009584993124008,3.247229993343355,2.111080050468445,,,,5.8112299442291295,7.599629878997801,6.690829753875735,4.82908,64.74896,60.3424,192.41456,260.38004,59.971134185791,58.48329467773438,72.46674050225153,85.12129,85.96291,11.50914888888889,13.840781111111111,39.61921838124592,25.696483333333333,39.787163670857744,24.96399333333333,6.340285735470906,9.260401300021583,48.575500000000005,49.076564375,44.40065956115722,49.41524125,66.757768008,57.874462199999996,,,1970.0,0.7324900000000009
Latin America & Caribbean,1975.0,83.665355,84.41446625,108.906368,,68356.75,65038.125,,,,,,,23.4142303466797,24.1026706695557,23.7458305358887,6.76925992965698,5.87033987045288,6.33640003204346,,,,,,,4.73376,65.2136,60.720119999999994,188.83664000000002,258.69732,58.49396345350475,55.83327462938097,72.98340388706752,83.1725225,86.092585,10.113535714285714,12.370767142857144,42.489453732967384,37.1084125,39.25534999370574,33.033255,7.977277040481561,11.149629865373885,51.081665,50.818284375,46.25174856185914,47.76773529411765,67.430270712,58.39039036,,,1970.0,4.0751574999999995
Latin America & Caribbean,1976.0,89.95813857142856,89.66117428571428,107.81546399999999,,29010.14285714286,30429.0,,,,3.20000004768372,5.43953990936279,4.30000019073486,13.150000095367421,20.0333852767944,16.44999980926515,3.25,6.14861488342285,4.65000009536743,,,,8.89999961853027,15.596830368042,12.1000003814697,4.64204,65.672,61.0914,185.25856,257.01472,56.6487651401096,53.340147654215485,71.94219255447388,87.88532666666667,94.11252666666667,9.715706363636365,11.564842727272726,46.67287379044752,49.332505,41.774212983938355,42.713094999999996,8.395793259143831,11.738424281279247,51.72501052631579,51.32941538461539,46.968180338541664,48.94337363636364,68.102773416,58.90631851999999,,,1970.0,6.619410000000002
Latin America & Caribbean,1977.0,88.6416175,88.3404875,106.72456,,39207.5,40376.0,,,,,,,,,,,,,,,,,,,4.553640000000001,66.12304,61.45648,181.6808,255.33192,60.68065619468689,58.07435727119447,71.9702889578683,78.06104500000001,85.281315,10.157831666666667,11.711940833333331,45.96031945546468,62.35562,45.06184870402019,56.05195,9.00092079987129,12.301019142071405,49.7186805,49.38720266666667,48.41428833007812,52.54889125,68.77527612,59.42224668,,,1970.0,6.303670000000004
Latin America & Caribbean,1978.0,82.15211833333333,83.52076166666667,105.471768,,75354.83333333333,69822.0,,,,,,,,,,,,,,,,,,,4.46856,66.56612,61.81576,178.4466,253.6104,55.79921785990399,57.15681234995525,68.20117568969727,78.55663,77.43003666666668,11.77765875,13.98043375,49.48601304567777,84.1292,48.88996784503643,76.96623,8.059255889058111,11.258679914474481,49.717265294117645,49.093750769230766,49.7486925125122,49.393014375,69.365191904,59.907831128,,,1970.0,7.162970000000001
Latin America & Caribbean,1979.0,87.80041428571428,87.42781714285715,104.218976,,33225.0,33677.0,,,,,,,,,,,,,,,,,,,4.38624,67.00004,62.16972,175.21252,251.88896,60.0680618286133,57.73926798502605,65.77127020699638,75.24374499999999,71.373075,11.86164875,13.65857625,52.80927276611327,50.795405,50.60778083801269,46.72925,12.977800266610252,16.194348891576137,50.42981947368421,50.117935333333335,48.87079811096193,52.209408571428575,69.955107688,60.393415575999995,,,1970.0,4.066154999999998
Latin America & Caribbean,1980.0,85.89401222222222,85.67858555555556,102.966184,,40200.666666666664,39566.88888888889,,,,4.13836002349854,5.84222984313965,4.97579002380371,20.384659608205165,22.198038260142017,27.779623849051344,3.9192416667938215,6.0550616979599,4.745255708694458,,,,12.980460405349735,13.725125074386586,13.358314990997311,4.30608,67.42532,62.52004,171.97852,250.16760000000002,56.753457641601564,55.56783084869384,71.56430015563966,71.05828333333334,72.12396,12.47542,14.315508,52.92971293131511,22.00323,50.75240707397461,17.89031,13.580851966684518,17.622686342759554,49.64196166666667,50.098969333333336,45.0881576538086,51.024043999999996,70.545023472,60.879000024,,,1980.0,4.112919999999999
Latin America & Caribbean,1981.0,82.154305,83.03792100000001,101.713392,,86165.4,76941.0,,,,,,,27.51739501953125,34.50856590270995,23.719306310017874,6.84435510635376,10.677080154418924,6.576286713282273,,,,18.4954395294189,24.7324409484863,13.92345952987672,4.2268,67.84176,62.86852,168.74432000000002,248.44603999999998,53.10526307423908,50.93436018625897,72.26900100708008,69.27659666666666,67.55779333333334,10.080603333333334,11.790678333333332,58.022955894470215,59.04396,56.024385929107666,57.23423,12.642598785459995,13.44277387857437,50.067615333333336,50.109874999999995,46.3808650970459,52.36782076923077,71.134939256,61.364584472,,,1980.0,1.8097299999999983
Latin America & Caribbean,1982.0,77.41547333333334,78.43059,100.4606,,88825.88888888889,85578.33333333333,,,,,,,19.33990821838378,21.422103881835945,20.358617591857897,3.253715991973877,5.049446105957032,4.1317340254783606,5.94714021682739,8.45623016357422,7.14266014099121,11.870850086212174,13.94306564331055,12.8984599113464,4.14776,68.25095999999999,63.21652,165.51024,246.72459999999998,56.53975023542133,53.44028282165527,77.13016891479492,90.16811666666666,88.15262666666666,10.835926666666666,12.581463333333334,58.41869049072265,63.08074,55.812549209594735,57.439035000000004,14.305503500832454,15.528481006622302,50.55573166666667,50.517198,45.78926162719726,52.10595428571428,71.72485504000001,61.850168919999994,,,1980.0,5.641704999999995
Latin America & Caribbean,1983.0,80.01041363636364,81.26644200000001,99.251816,,80355.45454545454,76096.2,,,,,,,,,,,,,,,,,,,4.06824,68.65352,63.56464,162.76072,244.44128,56.32319968087331,51.881496156965,72.71894663030452,74.3959,75.170825,10.896192857142855,12.686307142857144,58.76163923740387,49.5261725,55.21101093292238,44.50952,15.380494435628258,16.28953101899887,50.694605789473684,51.040895,47.029999869210386,53.4491425,72.250697672,62.330774368,,,1980.0,5.016652500000002
Latin America & Caribbean,1984.0,81.66588333333334,81.24468444444445,98.043032,35.0,61111.666666666664,63395.77777777778,,,,,,,,,,,,,,,,,,,3.98832,69.04939999999999,63.91272,160.0112,242.15792000000002,61.31023652212961,54.6771240234375,76.14265996759588,71.4661625,67.4023,9.778114285714285,11.49851,59.72969970703125,56.05844666666667,55.824025344848636,51.53508333333334,14.687660808364543,16.826191455125805,51.10743411764706,51.646536,52.616643633161274,51.54618266666667,72.776540304,62.811379816,,,1980.0,4.5233633333333305
Latin America & Caribbean,1985.0,81.64845875,81.101285,96.834248,85.4,62431.875,64265.25,,,,,,,38.9000015258789,35.4897117614746,37.2999992370605,8.89999961853027,7.19485998153687,8.10000038146973,,,,,,,3.90824,69.4382,64.26024000000001,157.26164,239.87468,59.45311491830008,56.5874173300607,75.32445208231609,64.23841,62.58444666666667,11.09276125,12.76145625,66.0892885843913,52.4837725,61.561972300211586,47.44088,17.27719661924573,16.843433221181208,51.82207,51.833846,52.701020717620835,51.174905,73.302382936,63.291985264,,,1980.0,5.042892500000001
Latin America & Caribbean,1986.0,81.19382399999999,80.158241,95.625464,76.725,111461.0,120194.3,,,,,,,,,10.0275402069092,,,0.7637699842453,,,,,,,3.8289999999999997,69.81976,64.60624,154.51224,237.59151999999997,67.18612734476724,64.8911361694336,79.62458801269531,67.30356,62.334133333333334,10.562642857142858,12.580359999999999,61.245289938790464,47.97885,56.05426720210484,41.7264975,15.098338670200775,16.465659075313148,51.88693411764706,52.034371428571426,53.602495574951185,47.80775666666667,73.828225568,63.772590712,,,1980.0,6.252352499999997
Latin America & Caribbean,1987.0,81.53117625,81.100305,94.41668,59.92,66509.625,69350.875,,,,,,,,,,,,,,,,,,,3.75176,70.19328,64.94872000000001,151.7628,235.30811999999997,67.9519115447998,61.60293560028077,76.7429559495714,77.31817600000001,77.92616000000001,8.734052222222223,10.591645555555555,62.35985415322441,43.85476666666667,57.96406051090786,38.34482666666667,20.059257626533483,18.049327313899987,51.42135533333333,51.63060214285714,56.031551361083984,47.977308666666666,74.3540682,64.25319616,,,1980.0,5.509939999999996
Latin America & Caribbean,1988.0,87.07216999999999,86.22712999999999,93.7606,90.0,36731.166666666664,39893.5,,,,,,,,,,,,,,,,,,,3.677,70.55812,65.28551999999999,149.91916,233.61504000000002,69.47403935023718,65.13108989170622,79.31806182861328,75.8930525,76.39231,7.977359090909091,9.824681818181817,58.74692153930665,70.30375,54.38712545541617,64.58183,20.87125396728516,19.350902829851414,52.30291384615384,51.84337615384615,56.02683448791502,49.92242142857143,74.772761816,64.641012344,,,1980.0,5.721919999999997
Latin America & Caribbean,1989.0,89.1635325,88.40106,93.10452000000001,52.36666666666667,30261.0,33141.375,,,,,,,,,,,,,,,,,,,3.6048,70.91347999999999,65.61507999999999,148.07556,231.922,77.9174861907959,74.21594047546385,79.62415466308592,,,8.04428875,10.290285,61.472137157733634,54.95894,56.730214339036216,49.105305,16.108141581217446,15.485151767730699,51.14282142857143,51.79008692307692,57.329206848144544,49.61602083333333,75.191455432,65.028828528,,,1980.0,5.853634999999999
Latin America & Caribbean,1990.0,89.04136875,88.34693250000001,92.44844,89.35714285714286,29616.875,32636.125,,,,,,,41.55033588409423,42.52825864156088,42.019930203755685,10.40947167078653,12.101993322372435,11.236343264579766,,,,24.98858547210695,25.87726497650145,25.3773202896118,3.535,71.25808,65.93492,146.23208,230.22892,79.37504069010417,75.659974416097,83.39364369710285,64.97832,63.41757,6.6835925,9.73049,65.95915079116821,61.10798,64.13757419586184,62.12509333333333,15.066907525062552,12.227825164794945,50.42576416666666,50.035215,56.594095230102546,47.541035,75.610149048,65.416644712,,,1990.0,-1.0171133333333344
Latin America & Caribbean,1991.0,88.212464,86.66494700000001,91.79236,87.58,81913.6,105954.2,,,,,,,30.640583038330103,30.484797159830702,30.578985850016267,6.737893263498953,7.541296720504772,7.138329903284717,,,,,,,3.4668799999999997,71.59116,66.2432,144.38855999999998,228.53580000000002,74.0360254560198,68.42502757481166,81.03823979695638,85.10152,85.2675225,8.177644444444445,9.723946666666667,61.186779315655045,56.315839999999994,56.911094372089075,50.156504999999996,12.23341979980469,11.62115783691405,51.14588466666667,51.44787615384616,55.224658966064474,45.853075,76.028842664,65.804460896,,,1990.0,6.159334999999999
Latin America & Caribbean,1992.0,88.02279571428572,87.29949571428571,91.13628,82.54285714285713,27851.714285714286,31723.714285714286,,,,,,,25.735546429951967,33.401400248209605,29.45152982076007,7.13213014602661,9.52533674240113,8.27811352411907,,,,19.96276473999025,25.813265800476053,22.8056354522705,3.3994400000000002,71.91216,66.53956,142.54492,226.84279999999998,70.47939414978028,67.11285018920898,71.41949224472046,80.27344000000001,81.45472600000001,7.792464444444445,10.201853333333334,70.65099207560222,81.331835,65.72705459594727,74.71224000000001,15.03674373626709,13.502188205718976,51.31904272727272,51.26436222222222,46.5871086120605,46.05941222222222,76.44753628000001,66.19227708,,,1990.0,6.619594999999997
